"","Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url","Specimens_per_Lot"
"2407",1951,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,24.52,13.94,18.49,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2408",1952,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,22.3,12.69,16.82,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2409",1953,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,19.53,11.18,14.78,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2410",1954,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,22.9,13.16,17.36,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2411",1955,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,23.57,13.72,17.98,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2412",1956,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,7.88,4.7,6.09,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2413",1957,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,8.57,5.16,6.65,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2414",1958,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,16.42,10.03,12.83,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2415",1959,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,13.34,8.16,10.43,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2416",1960,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,11.03,6.75,8.63,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2417",1961,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,9.16,5.73,7.24,0.63,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2418",1962,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,6.55,4.1,5.18,0.63,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2419",1963,"LACM-M-IP","8226.4",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","1st Terrace",NA,NA,NA,NA,13.28,4.897,10.9,6.95,8.7,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"2420",1964,"LACM-M-IP","8222.6",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.28,4.897,13.98,7.66,10.35,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2421",1965,"LACM-M-IP","8222.6",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.28,4.897,20.75,11.48,15.43,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2422",1966,"LACM-M-IP","8222.6",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.28,4.897,27.6,15.8,20.88,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2423",1967,"LACM-M-IP","8222.6",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,32.12,-116.88,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.28,4.897,20.23,11.89,15.51,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2424",1968,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,14.59,6.95,10.07,0.48,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2425",1969,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,17.98,9.44,13.03,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2426",1970,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,7.56,3.97,5.48,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2427",1971,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,7.85,4.27,5.79,0.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2428",1972,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,14.91,8.22,11.07,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2429",1973,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,13.19,7.37,9.86,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2430",1974,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,14.39,8.05,10.76,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2431",1975,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,13.03,7.4,9.82,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2432",1976,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,9.57,5.5,7.25,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2433",1977,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,7.93,4.6,6.04,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2434",1978,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,6.5,3.81,4.98,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2435",1979,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,12.19,7.15,9.34,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2436",1980,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,24.45,14.43,18.78,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2437",1981,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,20.07,12.05,15.55,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2438",1982,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,10.15,6.13,7.89,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2439",1983,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,8.95,5.43,6.97,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2440",1984,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,7.09,4.32,5.53,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2441",1985,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,7.25,4.43,5.67,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2442",1986,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,8.03,4.92,6.29,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2443",1987,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,11.93,7.31,9.34,0.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2444",1988,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,9.72,6.13,7.72,0.63,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2445",1989,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,10.9,6.92,8.68,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2446",1990,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,6.65,4.25,5.32,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2447",1991,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,10.51,6.75,8.42,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2448",1992,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,9.91,6.37,7.95,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2449",1993,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,8.56,5.51,6.87,0.64,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2450",1994,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,10.57,6.86,8.52,0.65,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2451",1995,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,8.82,5.73,7.11,0.65,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2452",1996,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,21.79,14.22,17.6,0.65,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2453",1997,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,8.8,5.86,7.18,0.67,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2454",1998,"LACM-M-IP","10130.21",NA,"Southern California Bight","Baja California","Coastal","NBC","La Mision",NA,NA,31.74,-116.74,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.542,8.26,5.51,6.75,0.67,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
"2455",2000,"LACM-M-IP","8220.1",NA,"Southern California Bight","Baja California","Coastal","NBC","Bahia Soledadm Baja California, Mexico",NA,NA,31.62,-116.65,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.6397,12.22,6.73,9.07,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2456",2001,"LACM-M-IP","8220.1",NA,"Southern California Bight","Baja California","Coastal","NBC","Bahia Soledadm Baja California, Mexico",NA,NA,31.62,-116.65,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.6397,14.84,8.89,11.49,0.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2457",2002,"LACM-M-IP","8220.1",NA,"Southern California Bight","Baja California","Coastal","NBC","Bahia Soledadm Baja California, Mexico",NA,NA,31.62,-116.65,"Pleistocene","2nd Terrace",NA,NA,NA,NA,13.26,4.6397,16.7,10.78,13.42,0.65,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2458",2003,"LACM-M-IP","25824.1",NA,"Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,28.2,-115.2,"Pleistocene","Quaternary terrace",NA,NA,NA,NA,15.07,4.4243,20.82,11.06,15.17,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2459",2004,"LACM-M-IP","25824.1",NA,"Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,28.2,-115.2,"Pleistocene","Quaternary terrace",NA,NA,NA,NA,15.07,4.4243,14.05,7.75,10.43,0.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2460",2005,"LACM-M-IP","25824.1",NA,"Southern California Bight","Baja California","Off Shore","SBC","Isla de Cedros",NA,NA,28.2,-115.2,"Pleistocene","Quaternary terrace",NA,NA,NA,NA,15.07,4.4243,24.57,13.67,18.33,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2461",2329,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,20.5,11,15.02,0.54,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2462",2330,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,18,9.5,13.08,0.53,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2463",2331,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,20,12,15.49,0.6,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2464",2332,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,22,12,16.25,0.55,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2465",2333,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,20,12,15.49,0.6,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2466",2334,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,21,12,15.87,0.57,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2467",2335,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,21,12.5,16.2,0.6,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2468",2336,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,22,13,16.91,0.59,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2469",2337,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,24,12,16.97,0.5,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2470",2338,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,18.5,11.5,14.59,0.62,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2471",2339,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,21,12,15.87,0.57,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2472",2340,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,28,15,20.49,0.54,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
"2473",2341,"PR","Diurnal Study","Ul-Hasan","Southern California Bight","San Diego","Coastal","SD","San Diego: Mission Bay","San Diego",NA,32.76,-117.25,"Anthropocene",NA,2010,2017,"Spring",5,17.92041636,2.114710079,22,13.5,17.23,0.61,NA,NA,"sand","intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.75,195.9400418,16,1.067754653,NA,NA,NA,NA,0,NA,1790.209961,1790.209961,"no",NA,338
